place_id,name,formatted_address,latitude,longitude
ChIJh2OAZgBz7DkRtR0hd5WZcmc,Electric Vehicle Charging Station,Mithila,26.98203,85.9151194
ChIJlW6oYzkN7DkRWoqStZGzZG0,Electric Vehicle Charging Station,"WXH4+PJ7, Mithila",26.9292952,85.9565464
ChIJM8jOfJON6zkRRXjXnYwOg5k,Electric Vehicle Charging Station,"6WM7+WX2, Kamalamai",27.2347741,85.914881
ChIJ86jpAgCV6zkR2xY3v6_s5FQ,Electric Vehicle Charging Station,"CW45+4HV, B.P Highway, Purano Jhangajholi",27.4055253,85.90900789999999
ChIJpdzQOwBz7DkR8J819LP09iA,MAW Vriddhi Charging Station,Mithila,26.9820167,85.91513959999999
ChIJXQ3PRwDD6zkRQQ08fT5y3IQ,Electric Vehicle Charging Station,"F3XR+R3P, Melung",27.4995864,86.0902244
ChIJZScNvGEN7DkRo0oaanAqXjM,Tata Power Charging Station,"WXQ2+2HC, Dhalkebar",26.937555,85.95139569999999
ChIJK_QsDVCV6zkRNPYOVz1GecI,Electric Vehicle Charging Station,"CW53+FMX, B.P Highway, Purano Jhangajholi",27.4085879,85.90414609999999
ChIJ3QGHCwDD7jkR4SQussIqaw0,Electric Vehicle Charging Station,"RM2P+V5, Gaighat",26.8022906,86.6854809
ChIJzRHe9RSN6zkR2G_DfKa9kgs,NEA Charging Station,"6W66+6GX, Kamalamai",27.210771,85.9110505
ChIJU7Kp6tVz7DkR754Y6nLAZn8,Electric Vehicle Charging Station,"Mithila Nagarpalika-9, Dhanusha Lalgadh Opposite to traffic refresh centre Mithila Nagarpalika-9",26.9689314,85.9255246
ChIJN7kdcgBz7DkRVbFndSr7f3M,Electric Vehicle Charging Station,"XWW2+JM6 route 1564 segments, BP Hwy, Bardibas",26.9968393,85.9013267
ChIJi0P031716zkRQ7Bg5Rqm7PA,MAW Vriddhi Charging Station,"4XC6+64V Neha Oil Stores Pvt. Ltd., Kamalamai",27.1206002,85.96028749999999
ChIJ3cieiVPz6zkRYmCUzzTHv98,Electric Vehicle Charging Station,Bhadrakali,27.2474401,85.9348327
ChIJW_MW7_2j7jkRxRNBr_3SVEw,Electric Vehicle Charging Station,"Golbazar-3, Siraha",26.7872891,86.3433117
ChIJuZujFweV6zkRM2fGG_vVkgQ,Electric Vehicle Charging Station,"CW4C+23Q, बि पि राजमार्ग, Purano Jhangajholi",27.4050811,85.9202377
ChIJpamoilmv7jkR2DQiUrwzD4U,Electric Vehicle Charging Station,"dhambarkhadi Dudhouli NP, Dudhauli",26.9710679,86.34301239999999
ChIJBwTraACX7jkRzGBUlQH7yQo,Electric Vehicle Charging Station,"PF87+82R, Lahan",26.7159971,86.4627289
ChIJhx7Ats8V7DkRYVGvi0t7v00,ElectriVa Charging Station,"QW8J+MF7 Hotel Rajdurbar Navrang Resort, Dhulikhel Sindhuli Bhittamod Rajmarg, Janakpur",26.76675,85.9309689
ChIJRYpaEABz7DkRZW4ZqgTD604,Electric Vehicle Charging Station,"XVQX+C3H, Bardibas",26.988376,85.8978204
ChIJZV1gHwCV6zkRI9rAfJUX-J8,Electric Vehicle Charging Station,"CV7C+2W, Jhangajholi Ratamata",27.4125308,85.87236360000001
ChIJmft_bACV6zkRqhpgTN4rNAw,Electric Vehicle Charging Station,Jhangajholi Ratamata,27.4130251,85.8699759
ChIJfeG5FgDD7jkRPMG-d-0W4Fk,thee GO Charging Station,"RM3M+M3M, Gaighat",26.8053452,86.6819606
ChIJxcHjKwDv6zkRBW3gbyG3mxY,Electric Vehicle Charging Station,"93H6+6JQ, Ramechhap Rd, Manthali",27.3782682,86.0617793
ChIJgdDdPgBr7DkRq5LhvWDeXgE,ramnath haus,"QWP9+3R3, Sinurjoda",26.7851443,85.91954199999999
ChIJG1uNLWyh7jkRycIzHgOJrss,Electric Vehicle Charging Station,Golbazar,26.7904574,86.33679959999999
ChIJZQE3VgFX6TkRyMS9kJCtLNw,ElectriVa Charging Station,"Gaunpalika) , 20 kms, Katero Resort and Lodge, West to Ghurmi Bazar, Sokhutar",27.2438436,86.28805620000001
ChIJC4y8OwCV6zkRFTjopq9qEdg,Electric Vehicle Charging Station,"9WXF+RQG, Mulkot",27.399812,85.9241045
ChIJWVD1egCN6zkRxELGVZdFTqI,thee GO Charging Station,"7V7F+2J2, Bhadrakali",27.2617945,85.8758297
ChIJm1A6cgBz7DkR91GZttoMSCs,Ridhi Charging Station,"XVQX+9HP, Bardibas",26.9884811,85.898252
ChIJtwcuWgCX6zkRg68N_VBBSBM,Electric Vehicle Charging Station,"CRRG+7X5, Dhulikhel-Sindhuli-Bardibas Highway, Dumja",27.440814,85.82676699999999
ChIJYZveSQCp7jkRcJGmCuvknfA,Electric Vehicle Charging Station,"X7JM+JGJ, Dudhauli",26.9814796,86.2839359
ChIJ_ZMWOACL6zkRPsOVA3KTpOg,Electric Vehicle Charging Station,"5WVH+G8J, BP Hwy, Kamalamai",27.1936911,85.9281158
ChIJgd48oSLt6zkR5iBKmPNjb48,Electric Vehicle Charging Station,Bhimeshwor,27.334834,85.99150159999999
ChIJRa35CUxz7DkROJr8JsXCFPc,Electric Vehicle Charging Station,"XVWX+5WP, BP Hwy, Bardibas",26.9954648,85.8998419
ChIJ_wHkLQDt6zkRe7JxSdMnV70,Electric Vehicle Charging Station,"9X8F+658, Sitalpati",27.3655344,85.9729552
ChIJgfpITclP7zkRUhmyZwG8Hu4,Electric Vehicle Charging Station,"286F+87, H08, Dhankuta",27.0107724,87.3231175
ChIJMy4zZwBt7zkRQoKDoF5I51E,E-Fill Electric Charging Station,"M76J+HH3, Taltalaiya Rd, Itahari",26.6615931,87.2817584
ChIJuR0ysDFt7zkRRzoYX8yu7q0,NEA Charging Station,"M776+7HP, Itahari",26.6521067,87.276151
ChIJUY6if83j5TkRkwbbMLbdcfg,Electric Vehicle Charging Station,"4 khambe, Mechi Hwy, Phidim",27.1466684,87.7617958
ChIJE353AABB7zkRAfuTNM99sRo,Electric Vehicle Charging Station,"R7JP+3P9, H08, Dharan",26.8301603,87.2868811
ChIJS10-DABP7zkR2Ul_f_wnQ0Y,Electric Vehicle Charging Station,"2898+J69, Hile - Belhara Rd, Pakhribas",27.0191868,87.3152607
ChIJdVETAwAb5jkRlsIVSraVo9I,Electric Vehicle Charging Station,"9M35+5RX, Phungling",27.3527526,87.6593881
ChIJBwLNFM2R5TkRl0xW7z9O-7Q,NEA Charging Station,"Damak 6, Damak",26.6577475,87.7021453
ChIJE62onTlB7zkRH9txnbrUTBA,Electric Vehicle Charging Station,"Dharan 08, Dharan",26.8031559,87.288416
ChIJLSD0fwBt7zkRmDFx-RDTBdo,Electric Vehicle Charging Station,"M77F+6X3, Itahari",26.663007,87.2749145
ChIJt36vQNWP5TkRPNRfJfPbmMo,Electric Vehicle Charging Station,"New Amda Rd, Damak",26.6666406,87.6870668
ChIJ97KMZQCP5TkR5_MKBMUaK2w,Electric Vehicle Charging Station,Urlabari,26.6644826,87.6272925
ChIJfadXAABt7zkRn77S2OZZxyg,Electric Vehicle Charging Station,"M7GC+4JV halgada chowk, Itahari",26.6752594,87.27165699999999
ChIJb4QYXQBt7zkRNxkhh1hIj4Q,Tata Power Charging Station,Itahari,26.6718826,87.24261
ChIJUcIqFgBt7zkRJr-PUgzcu0M,MAW Vridhhi Charging Station,"M76M+458, Itahari",26.6602985,87.2830699
ChIJGY1nIVRr7zkRiIgnWm1rqhU,Electric Vehicle Charging Station,Itahari,26.6845368,87.272746
ChIJMadqFsQa5jkRDmjFHAO4pwA,Electric vehicle Charging Station,Phungling,27.3547215,87.66882249999999
ChIJrYaVcgBP7zkRIwnvjx2Z8sA,Electric Vehicle Charging Station,"28P6+5WG, Dhankuta",27.0357269,87.3119857
ChIJs__TBQCP5TkRfwk8t7y53Mk,Electric Vehicle Charging Station,"MM73+2GW krishna mandir, Mahendra Hwy, Damak",26.6626138,87.6538233
ChIJ12cZSljj7jkRPnSHAamDsoU,Electric Vehicle Charging Station,"Rupnagar Chowk, Kanchanrup",26.6460731,86.8875054
ChIJh12zAQBP7zkR4RkuxlSkQ_U,Electric Vehicle Charging Station,"X88C+8R, Dhankuta",26.9646486,87.322492
ChIJP1FK2wISMDoRXtVZd3a-JIM,BPCL Charging Station,"425J+77W, Jagdalpur",19.1082322,82.0307143
ChIJ0feDBccTMDoR7uxvYwrBG-I,Tata Power Charging Station,"3X87+878, Geedam Rd, Jagdalpur",19.0658076,81.9635098
ChIJwYneWqryOjoR31xCItasPp0,BPCL Charging Station,"MALKANGIRI,ODISHA,PIN-764045, Malkangiri",18.84732,82.56517099999999
ChIJy_f_AwDtOjoR61YcK0SB1Gc,Electric Vehicle Charging Station,"Bhaskar Rao Oil Mill, Jeypore-Vizianagaram Rd, Industrial Estate, Jeypore",18.8582131,82.5899051
ChIJW_kHDJSFLDoRqWy5CQxtotc,Prabhukamal E-Motors,"Gandhi Ward, Bramhapuri Road Desaiganj, WADSA, Wadsa",20.6237713,79.9609071
ChIJZc74UQAfLToR-3CstLblCYA,Electric Vehicle Charging Station,"2Q8C+XV, Khedi",20.0169176,79.7733612
ChIJIWq2wT2bLDoRjgD1BJnbgoA,Electric Vehicle Charging Station,"JV84+9XF Christanand Square, Kurkheda - Wadsa - Bramhapuri - Nagpur Hwy, Msrtc Area, Brahmapuri",20.6160459,79.8575579
ChIJIfGsejybLDoRU-shgzafLKQ,Electric Vehicle Charging Station,"JV54+92C, Dongargaon, Brahmapuri",20.6084485,79.8550186
ChIJA67tKNrDLDoRIOYXViCqars,Electric Vehicle Charging Station,"7MV7+722, Sindewahi",20.2931308,79.6625202
ChIJtSvQBACNLDoRfqxAy0zS1xI,Electric Vehicle Charging Station,"FX2P+5RQ, Armori",20.4504742,79.98712259999999
ChIJwf7tImqvJToR0vRHGz_GvMU,BPCL Charging Station,"8Q22+HM2, Mota, nuapada, Khariar, Gadramunda",20.3013962,82.75165319999999
ChIJiUctdwBVJDoRGHvzcysVJT0,Electric Vehicle Charging Station,"6W3P+4G6, Bhursagura",20.2027681,82.93625399999999
ChIJVdmgIQBBKzoRhZgT3v7mi4M,Electric Vehicle Charging Station,"4MMV+CM5, Bhilewada",21.1335094,79.69424769999999
ChIJe0v-Li82KzoR_KKGCWhl2Zs,BPCL Charging Station,"5G35+G3P, Bhandara, Kharbi",21.1538555,79.5077041
ChIJm2PTg0MEKzoRZtIy5eedphI,BPCL Charging Station,"RO AT KACHEWANI, NH 753, Gondia",21.43073,79.9782
ChIJY6aKIiI1KzoR1ja4O2vlux0,Atum Charge Charging Station,"Survey No. 179 & 180, Chiruva Village, Mouda Taluq",21.1499694,79.4448584
ChIJKX7bHADL1DsRYBpZ3mpSiso,Jio-bp pulse Charging Station,"No 311/2 & 311/3, NH 53, Bhandara Road, Wadoda, Nagpur",21.101029,79.7309417
ChIJ4wR-DACfKzoRimkIl7z44bk,Electric Vehicle Charging Station,"55JH+4GP, Dawwa",21.1803429,80.1788284
ChIJXX3IHhQ9KToRwP-wI1L_gQY,eDrive Charging Station,"NH 6, Durg Bypass, Durg",21.211303,81.2588212
ChIJS44JCQbjKzoR-QNsJDNEA5I,Reach Petrolpump,"3QF4+H65, Uraidabri",21.0738891,80.75559659999999
ChIJKctPL-xGKToRatAZlrq_juA,BPCL Charging Station,"4472+CX7, Manki, Kota",21.1135429,81.1024266
ChIJY8vH1f1EKToRDCZuPwr5oYI,BPCL Charging Station,"32WG+Q83, New Civil Line, Rajnandgaon",21.0968836,81.0258029
ChIJP0RtabkIKToR9TEot-y-Vck,BPCL Charging Station,"H82C+HXP, BILASPUR TRY - Village - Deokar,Durg to Saja Ro, Bilaspur",21.551467,81.3224643
ChIJI7LbWCgjKToRjp_cTGivmKM,BPCL Charging Station,"683X+4M7, Sector 6, Bhilai",21.202778,81.34916799999999
ChIJZfjRpbJFKToRPb8m4ZuBzBE,BPCL Charging Station,"32VV+M39, Kailash Nagar, Rajnandgaon",21.0941645,81.042778
ChIJm2TC61fkKzoRRPI-GwX54tU,BPCL Charging Station,"3MGP+RR3, Chichola, Kota",21.0769374,80.6871122
ChIJBbU93Cc9KToRyKAj5EyvQH4,Ather Grid Charging Station,"Scan Centre, Commercial Complex, next to Bhilai, Nehru Nagar East, Nehru Nagar, raipur",21.2062163,81.3286881
ChIJjXYXh8g9KToRgbkH9qArPxA,Ather Grid Charging Station,"SH7, Guru Nanak Nagar, Durg, Chai Wala, Raipur",21.1987622,81.2885623
ChIJkfyzFzA9KToRiJK90XyhD8A,Ather Grid Charging Station,"689J+23H, Nehru Nagar Main Rd, Bhilai, raipur",21.2175748,81.3302221
ChIJ-SZECQbjKzoRnTwtj7c4ne8,Beret Petroleum,"Chhattisgarh 491557, India",21.0740069,80.7556717
ChIJ-WyreABZKToRI2YwltS1NuU,Tata Charging Station,"3VJC+3Q, Nathu Naw",21.0804122,80.8720019
ChIJ2fWR7j89KToRGIBMslgF-_8,SRI SAI EEVE,"689M+6PX, Junwani Rd, Vivekanand Nagar, Kohka, Bajarang Para, Bhilai",21.218116,81.334352
ChIJOwPoDABHKToRCqosY5dzgGU,Tata Power Charging Station,"436V+596, Kolkata - Mumbai Hwy, Manki",21.1104106,81.0933925
ChIJpX-VlD7hKzoRNuldC_kzHS4,OKAYA Charging Station,"Mahaveer para, in front of shani mandir, Railway Colony, Dongargarh",21.1870281,80.7619952
ChIJhXqOhnHBKzoRhltZG5pUzWg,AARGO EV SMART Chaging Station,"7GMV+896, Nawatola",21.2832794,80.5433886
ChIJU4I7N589KToRg5zm5A8pwlw,SIYARA ELECTRIC VEHICLE DURG-BHILAI,"front side of jamini hospital, Adarsh Nagar, Potiya Rd, Durg",21.1709392,81.28807119999999
ChIJN-NqK0q7KDoRfT2qzX1MGgo,Adani Charging Station,"52CP+G76 Kesariya The Dhaba, NH LAY OVER, Ghodari",21.1712751,82.03563790000001
ChIJyyViEiXdKDoRB1x5pZJc-VM,Ather Grid Charging Station,"Hyatt Raipur, National Highway 6, Jivan Vihar, Labhandih",21.2402071,81.6843083
ChIJ7xevm_3mKDoR2v_tqgi0W3o,BPCL Charging Station,"8J8Q+8RQ, Transport Nagar, Birgoan, Raipur",21.3158316,81.6396118
ChIJ3fW0sT_eKDoRuGq3My_Q_UM,BPCL Charging Station,"6HVH+8RH, Raipur",21.2433268,81.5796206
ChIJSdUnHADdKDoRKtaWCPT1Yxg,Electric Vehicle Charging Station,"Budhapara, Raipur",21.2350671,81.6309002
ChIJiRDtnPDfKDoRGTJHaNsaVoo,BPCL Charging Station,"6GXF+R9M, Ward Number 15, Kumhari",21.2495941,81.523425
ChIJrSXy5cDmKDoRQ_mGRlfJN08,BPCL Charging Station,"8JPC+5M5, Bilaspur Rd, Raipur, Kanhera",21.335394,81.62172699999999
ChIJ1xlZtNjlKDoR5Mq6sK-RCUk,BPCL Charging Station,"9M77+WGC VILL SA, SILTARA VILL SANKARA, PHASE II, Siltara, Kota",21.364806,81.66376439999999
ChIJe2fZ2l2_KDoRXb54nbSEvHM,BPCL Charging Station,"6V4C+8R9, Raipur",21.2057845,81.872112
ChIJt6okA4PwKDoRyMqrr5G8alU,BPCL Charging Station,"GM8V+JHV, Saddu, Kota",21.5166085,81.69392789999999
ChIJZUB6p6nPKDoRot0wYq25YaY,BPCL Charging Station,"2PVJ+CR4, Abhanpur, Kota",21.0435101,81.7320747
ChIJs3EfW2HPKDoRxK12TB1TnUM,BPCL Charging Station,"3QH2+9PQ, Abhanpur",21.0784588,81.7518659
ChIJv095Ggm8KDoRgppBYjrbscQ,BPCL Charging Station,"5XV9+34V, RASANI,RASANI, Kota",21.192745,81.967782
ChIJIWGtu5LdKDoRy33ZHUP1JQ4,Tata Power Charging Station,"Station Road, Moudhapara, Raipur, Gudhiyari",21.2553683,81.62945309999999
ChIJpdalKwDdKDoROevF0gmRjKA,Ola Charging Station,"6MQH+R3F, Jivan Vihar, Raipur",21.2395532,81.67767140000001
ChIJb6mwkSzEKDoRcKbkDjFWY3A,Ather Grid Charging Station,"Aaranyam Restaurant & Cafe, near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Naya",21.1340895,81.7723539
ChIJC2-1bwPdKDoRaoDAaNf8-Co,Ather Charging Station,"Shop No . G 1-5, Ashoka millenium, Plaza, Ring Road No. 1, Priyadarshini Nagar Colony, New Rajendra Nagar, Raipur, Tikrapara",21.225601,81.6560523
ChIJY-7RZ3XeKDoRXYHMvPiNPdY,Ather Charging Station,"Gr Flr, Ralas Enclave Commercial Complex, near Gayatri Hospital, Rohinipuram, Daganiya, Amanaka, Raipur",21.233956,81.60167369999999
ChIJ8z1t7ZghKToRaW6XapU4EY4,Ather Grid Charging Station,"Indraprastha Hotel, NH53, Kumhari, near Sai Mandir Indraprastha Hotel, Raipur",21.2416431,81.4959014
ChIJodais0bDKDoRYVLAIEzh98E,Ather Grid Charging Station,"The Food Garage, SHOP No. 12 JAI SHADARAM MARKET DHAMTARI ROAD, NH30, Karkhana, Raipur",21.1889222,81.7017549
ChIJr7_z1o3dKDoRqeEP6ZNqKTs,Ather Charging Station,"Block No. 94, Ather Space, EC Location: Atherspace , Shop No.2, Ground Floor, Plot No. 11/5, Jaistambh Chowk, beside Hotel Mayura, Raipur",21.2440004,81.6347188
ChIJS_8iGTPdKDoRPINqUOhx_-g,Tata Power Charging Station,"6MQQ+4V7, K. K. Nagar, Raipur, Purena",21.2378218,81.6896891
ChIJJ7aLRj_HKDoRFM6YKpvgNv0,EESL Charging Station,"Mantralaya, Sector 19, Atal Nagar-Nava Raipur",21.1613368,81.7964476
ChIJSSFUVBrDKDoRtDYeGtwmytI,Charge Zone Charging Station,"Courtyard by Marriott Raipur, NH-6, opp. Indira Gandhi Agriculture University, Labhandih, Raipur",21.238992,81.7014246
ChIJc7wv8czDKDoRN3LnHXcqhk0,Ather Grid Charging Station,"Nukkad's Bihan Cafe, VIP Rd",21.2113481,81.6996757
ChIJ57qfHzzdKDoR1korVHkXtCA,Ather Grid Charging Station,"Lalten caf茅, Great Eastern Rd, near Anupam Garden, Doongaji Colony, Raipur",21.2444126,81.607608
ChIJHZXGwKTGKDoRj8EFDxLlBs8,EESL Charging Station,"5Q7Q+C8X, Unnamed Road, Sector 19, Kayabandha, Atal Nagar-Nava Raipur",21.1636206,81.78835800000002
ChIJX_uakg3dKDoRfz2ubpAzvRE,Tata Power Charging Station,"Nukkad Tea Cafe, 75, Jalvihar Colony Rd, Civil Lines, Raipur",21.2404095,81.6577801
ChIJNTV0BQDnKDoR35Ul4SoOTWY,NIKOL EV Charging Station,"Hotel entry point, Bilaspur Rd, Transport Nagar, Birgoan, Raipur",21.3173134,81.63971839999999
ChIJpXPnvW3nKDoR5QmRjZiCviY,Electric Vehicle Charging Station,Harshit vihar colony urkura road birgaon raipur CG,21.3058856,81.6463138
ChIJb0xcezbXKDoRrVLjkW8O1eg,Electric Vehicle Charging Station,"2GPW+9FR, Patan",21.0359693,81.5460787
ChIJ0YFtRBUhKToR74nktjE-NXs,ADS Automobiles (E-Vehicle) Multi-brand Showroom,"6C9X+8M5, Charoda, Bhilai Marshalling Yard, Bhilai, Charoda",21.2182568,81.4492633
ChIJm5ww6W3dKDoRE42BZOJfH48,Ather Grid Charging Station,"Iris Cafe, VIP Rd, Vishal Nagar",21.2297191,81.68485129999999
ChIJ7erwfC3PKDoRtMPIWZYqPeE,Electric Vehicle Charging Station,"2P83+C5R Khushi moter vanding, Mohdi-2",21.0161093,81.7029005
ChIJARYUmS7dKDoR15qqvDZv0hI,Ather Grid Charging Station,"Green Wood Four Seasons Hotel, VIP Rd, Vishal Nagar, Raipur",21.230142,81.685237
ChIJKc2_TYnVKDoRqxDQra7dk0s,Devanshi Enterprises Bhakhara,"Old Dhamtari Rd, Bhakhara",20.8873071,81.5992278
ChIJn0VyNS7dKDoRs_1HMkWb9WY,Electric Vehicle Charging Station,"near Subhash stadium, Shyam Nagar, Raipur",21.2331206,81.658384
ChIJ7ezfYwDdKDoRZASYj2jBT5k,Electric Vehicle Charging Station,"gulmohar park, Gokul Nagar, Kota, Raipur",21.2513678,81.6196484
ChIJFd9t6znnKDoRCs66bVzI3CA,Electric Vehicle Charging Station,"8J4W+MFH, Industrial Area, Bhanpuri, Urkura, Raipur",21.3066757,81.6462294
ChIJ-WRnKXvfKDoRwXV4-z5OA0Q,Electric Vehicle Charging Station,"EWS-165, near Sector 4, DDU Nagar, Devendra Nagar, Raipur",21.2404477,81.5955953
ChIJJ-XObQDnKDoRzVuH45_E1So,Tata Power Charging Station,"8MX4+GRH, Bilaspur Rd, Sankara, Raipur",21.3488096,81.6571094
ChIJR0JiHllTKDoRWzjF5iasjhs,PRATIK E RICKSHAW,"PG3V+23G front of collectorate, Bilaspur Rd",21.7025644,81.5427175
ChIJAW0aGgDdKDoRrCe7t7UQR0E,Electric Vehicle Charging Station,"7J2H+HV6, Janta Colony, Station Road, Moudhapara, Raipur, Gudhiyari",21.2514105,81.62965179999999
ChIJNQTLEgDdKDoRHs6ee_X8jbU,Electric Vehicle Charging Station,"6J9J+832, Ravanbhatha, Patel Para, Baloda Bazar, Raipur",21.2182526,81.6301313
ChIJZ_IU6r7GKDoRmaCEFUUbmtE,Tata Power Charging Station,"Mahnadi Bhawan, Mantralaya, Public Parking, Sector 19, Atal Nagar-Nava Raipur",21.1612821,81.796672
ChIJe8xo4oXoKDoR1FT8U8wAlQE,Ather Grid Charging Station,"8PF2+HF8, near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Atal Nagar-Nava Raipur, raipur",21.32392,81.7012
ChIJ0YBaze3dKDoRnNmZttolRAU,OSM - Mahamaya Trading Co,"Shop No 12, Ramsagar, Manihari Complex, Shyam Nagar, Raipur, Tikrapara",21.232149,81.6584707
ChIJDQFEBpjdKDoRoIWTtXoI5Z0,Ather Grid Charging Station,"6JVP+HQV, Bombay Market, Raipur",21.2439945,81.63693289999999
ChIJ_YM7SAC_KDoRBES97FD7GzU,Electric Vehicle Charging Station,"6W29+CX5, NH53, Lakhoti",21.2020656,81.9192961
ChIJ27tUD2jdKDoR4WcDhVRA3nk,Deopuri Zone Cspdcl,"6M4M+HW5 Himalayan hight, deopuri, Kamal Vihar, get, Raipur",21.2064216,81.6848645
ChIJ7VTUku3XKDoRzGwC1wBLh-o,Om sai corporation e rickshaw,"jhon deere trector showroomke bagal me, Shivaji complex, rode, durg",21.0478294,81.53317779999999
ChIJHRs_qifdKDoRuoAKNaxY-a8,Maple Drive,"Maple Drive, Service Road, Ring Road No. 1, DDU Nagar, Raipur",21.2336024,81.5961257
ChIJjdDpMZGKJjoRqxzsXG4hDUw,Adani Charging Station,Boharpar,21.2961886,82.9213303
ChIJF_ZejxO_JjoRztVZfY1XOsw,BPCL Charging Station,"8875+VMV, ARJUNDA, Kochinda",21.314738,83.30917099999999
ChIJm93aVgDXJToRSgb_TbZ9r-8,Electric Vehicle Charging Station,"WQQJ+GW6, Muneikel",20.9382666,82.78270429999999
ChIJRY9OcRa_JjoR9fVl2RqT5_o,BPCL Charging Station,"8877+35J, KARALMAL, Karalmal, Kochinda",21.3127038,83.3128902
ChIJN18WCvEWIToRcGvzYqKSKYY,BPCL Charging Station,"FXVJ+MW3, Ainthapali, Sambalpur",21.4942423,83.98229099999999
ChIJf65zKec3IToRm10aD41W2NU,BPCL Charging Station,"9P8V+4J7, ATTABIRA, Kochinda, Suktapali",21.3652959,83.7440391
ChIJ8wXFuLG3JjoRAk2T21LHKQs,BPCL Charging Station,"8F75+PH5, Bargarh",21.314257,83.45897819999999
ChIJfwOHyvcWIToRxMjkjXNYIYI,Ather Charging Station,"Ground floor, Jalan Towers, Ainthapali, Sambalpur, Singhapali",21.4952218,83.9757196
ChIJA82GodHnIzoR8iuDTkgGN_A,Electric Vehicle Charging Station,"RVWV+VJH, Sonepur",20.8471766,83.8941341
ChIJJeEJPgA9IToRLI4zB7lNlzI,Tata Power Charging Station,"GV2R+86P, Burla",21.5014245,83.89134779999999
ChIJ5ZveOwC3KjoR_Bdq5DGF9wo,Statiq Charging Station,"WG7F+VG7, Mohgaon, Karhaiya",21.9146475,79.5231776
ChIJs-7r5ZmvKjoRPLJ7gxzq-4Y,Adani Charging Station,"Vatika Celebrations, Lugharwara, Seoni",22.1287036,79.5423805
ChIJp-0DAD-vKjoRlcHd_dbmax0,GOEC Charging Station,"5G8P+64M, NH 44, Narela",22.1655755,79.5352863
ChIJBeW1NNC3KjoRrQJfbUFY4YQ,BPCL Charging Station,"NH7 PO Box 32, 481663, VILL, Mohgaon, Seoni",21.913906,79.5239103
ChIJZ61epcGoKjoR54RMQdyMF2c,BPCL Charging Station,"6G5M+MQV, Seoni, Sonadongari",22.2092471,79.53441339999999
ChIJBbzzOWqcgDkRbyK5KFSYYkY,Adani Charging Station,"Khasra No. 54/1, Midway Treat, Indri, Mandla",22.4037078,80.3390948
ChIJ3YLIZ6iTgDkRyw61nJdL8PY,BPCL Charging Station,"PHOOLSAGAR,PHOOLSAGAR, Badi 481661, Kindri, Khuksar",22.6582861,80.33119889999999
ChIJv81VSL-vKjoRo6tudguWmDA,Okaya Charging Station,"Jabalpur Rd, in front of ips school, Lugharwara",22.1103404,79.54557539999999
ChIJgU4uaAC3KjoR2G4q9xhQLp0,Electric Vehicle Charging Station,"XGFH+288, Kalbodi",21.9725307,79.528334
ChIJ2Q_HaMT8KToR1dgPNQVPmYg,Adani Charging Station,"Khasra No. 119, Midway Treat, Bhimdongri Ryt., Bhimdongri",22.30452,80.971622
ChIJ3wgoT5MKKjoREVYcK2yyja4,BMW Destination Charging Station,"Survey No.277,278/2 & 283, Kanha National Park Mocha, Village, Bichchya, Madhya Pradesh 481768 Mocha",22.3163179,80.4837075
ChIJN188vj63gDkRiEfzkBFx3hk,Gurucharan vishwakarma,"JMP2+W89, Pipardaun",22.6372527,80.6508728
ChIJzwh49bPhJzoRy_PthfzakiA,BPCL Charging Station,"464R+HRP, PANDHI , BILASPUR - SIPAT ROAD Dist - BILASP",22.106454,82.242071
ChIJMXN2i9cVKDoR3h0RBz4fp7E,BPCL Charging Station,"4VJX+8JF GRAM PANCHAYAT, GRAM, Jareli, Khapri",22.1308061,81.89904849999999
ChIJEVY7hnAMKDoRSio2dFRnPGI,Ather Grid Charging Station,"shop no, c/10, Main Road, opposite Tulsi MilletChoupaty, Abhishek Vihar Phase 1, Abhishek Vihar, Mangla, Bilaspur",22.1085661,82.119969
ChIJ19nVxlgNKDoRSfMDKkRL3Jw,Charge Zone Charging Station,"Courtyard by Marriott Bilaspur, Citymall, 36, Chowk, Ganga Nagar Sector - 2, Ganga Nagar, Mangla, Bilaspur",22.0944062,82.1257752
ChIJ-akLJwANKDoRioo3lBSZFhg,ChargeZone Charging Station,"34VG+J2, Ganga Nagar Sector - 2, Ganga Nagar, Mangla, Bilaspur",22.0939685,82.1250949
ChIJfaR1pVUGKDoRJinKulKew94,R.K. ELECTRICALS,"Chhattisgarh 495442, India",22.2856286,82.1681271
ChIJa_0_-2p3KDoRcQT0NEGV3gY,Electric Vehicle Charging Station,"V5M2+955, Bartori",21.8833782,82.1504942
ChIJiecgpUILKDoRH0kGPKkcpUM,Ather Charging Station,"Ward No. 9, Gayatri Nagar, Ralas AutoCorp Private Limited, Ground Floor, Plot No. 43/5, Sheet No. 6, Vyapar Vihar Rd, Bilaspur",22.0726219,82.1396161
ChIJo0BolJULKDoR23GoC1-SYII,MAMTA MOTORS Multi Brand Ev - Service Center & Sales Point,"Nirala nager, near sihare children hospital, Bilaspur, Telipara",22.0756714,82.1565914
ChIJrfnh0FrPJzoRCFDh7WbUfPQ,BPCL Charging Station,"VF76+JRX, RO at Pamgarh, Pamgarh Shivrinarayan Road Di Nailajanjgir",21.8641043,82.4621088
